COD_SAIDA,COD_OP,COD_OS,SKU,NOME_ARQUIVO,ESCOLA,TIRAGEM,PAGINACAO,MARCA,REGIAO,SEGMENTO,ENSINO,TURNO,MODELO,MATERIAL,SEPARACAO,MIOLO_PAPEL,MIOLO_FORMATO,MIOLO_GRAMATURA,MIOLO_COR,CAPA_TIPO,ACABAMENTO1,REFILE,FORMATO_FINAL,MAQUINARIO,DATA_SAIDA,DATA_ENTREGA
ELITE2024-12-18,0104,,ELITE2024-12-182b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Santa Cruz,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-182b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,São Gonçalo,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-182b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,São João de Meriti,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-182b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Taquara,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-182b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Tijuca,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-182b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Três Rios,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-182b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Vila Valqueire,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-182b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Bonsucesso,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-182b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Itaguai,10,8,ELITE,RJ,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-052b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,CEAC Gama,10,8,ELITE,CENTRO,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-052b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Goiânia Parque das Laranjeiras,10,8,ELITE,CENTRO,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-052b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Guará,10,8,ELITE,CENTRO,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-052b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Dourados,10,8,ELITE,CENTRO,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-052b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Mace Campo Grande,10,8,ELITE,CENTRO,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-052b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Ponta Porã,10,8,ELITE,CENTRO,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,CUB Mar Paulista,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Floresta,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Ideal Santo André,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Santana,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Piracicaba,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Monteiro Lobato Itu,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Opção Mauá,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,JAÚ,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,TABOÃO DA SERRA,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Itatiba,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Jundiaí,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,IDESA TAUBATÉ/SP,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Cachoeirinha,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Itaquera,10,8,ELITE,SP,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Atopp Londrina,10,8,ELITE,SUL,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Cascavel,10,8,ELITE,SUL,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,CEB São José,10,8,ELITE,SUL,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Curitiba Novo Mundo,10,8,ELITE,SUL,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Ponta Grossa,10,8,ELITE,SUL,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,SJP - Ambiental,10,8,ELITE,SUL,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,SJP - Centro,10,8,ELITE,SUL,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0102,,ELITE2024-12-112b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Umuarama,10,8,ELITE,SUL,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-17,,,ELITE2024-12-172b8047916142ffd1f1d34ca7be0688e02be25325b01433ed112b9ad522599296,Bolsão 2025 - versão 3 - 2ª Série,Vila Velha,10,8,ELITE,ES,EM,Regular,,,Prova,10,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-17,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Bangu,30,7,ELITE,RJ,EM,Regular,,,Prova,30,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Campo Grande 1,20,7,ELITE,RJ,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Duque de Caxias,20,7,ELITE,RJ,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Guadalupe,20,7,ELITE,RJ,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Iguaçuano,20,7,ELITE,RJ,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Ilha do Governador,20,7,ELITE,RJ,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Irajá,20,7,ELITE,RJ,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Madureira 2,20,7,ELITE,RJ,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Nilópolis,20,7,ELITE,RJ,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Norte Shopping,20,7,ELITE,RJ,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Realengo,20,7,ELITE,RJ,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Santa Cruz,20,7,ELITE,RJ,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,São Gonçalo,30,7,ELITE,RJ,EM,Regular,,,Prova,30,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,São João de Meriti,30,7,ELITE,RJ,EM,Regular,,,Prova,30,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Taquara,30,7,ELITE,RJ,EM,Regular,,,Prova,30,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Tijuca,40,7,ELITE,RJ,EM,Regular,,,Prova,40,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Três Rios,20,7,ELITE,RJ,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Vila Valqueire,30,7,ELITE,RJ,EM,Regular,,,Prova,30,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Bonsucesso,20,7,ELITE,RJ,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-18,0104,,ELITE2024-12-18c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Itaguai,20,7,ELITE,RJ,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-18,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-05c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,CEAC Gama,20,7,ELITE,CENTRO,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-05c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Ceilândia,20,7,ELITE,CENTRO,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-05c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Goiânia Parque das Laranjeiras,20,7,ELITE,CENTRO,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-05c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Guará,20,7,ELITE,CENTRO,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-05c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Dourados,20,7,ELITE,CENTRO,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-05c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Mace Campo Grande,50,7,ELITE,CENTRO,EM,Regular,,,Prova,50,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-05,0101,,ELITE2024-12-05c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Ponta Porã,20,7,ELITE,CENTRO,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-05,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,CUB Mar Paulista,30,7,ELITE,SP,EM,Regular,,,Prova,30,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Floresta,20,7,ELITE,SP,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Ideal Santo André,20,7,ELITE,SP,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Santana,30,7,ELITE,SP,EM,Regular,,,Prova,30,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Piracicaba,20,7,ELITE,SP,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Monteiro Lobato Itu,20,7,ELITE,SP,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Opção Mauá,40,7,ELITE,SP,EM,Regular,,,Prova,40,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,JAÚ,20,7,ELITE,SP,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,TABOÃO DA SERRA,30,7,ELITE,SP,EM,Regular,,,Prova,30,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Itatiba,20,7,ELITE,SP,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,Jundiaí,20,7,ELITE,SP,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
ELITE2024-12-11,0103,,ELITE2024-12-11c9ecff2473e322adeb22b796f367b24c39aa57d1d713d26d9c22f8fdb1383e1d,Bolsão 2025 - versão 3 - 3ª Série,IDESA TAUBATÉ/SP,20,7,ELITE,SP,EM,Regular,,,Prova,20,Offset,A4,75g,1x1,,Grampo,Não,"20,5 x 27,5 cm",,2024-12-11,2024-12-19
